Step,True_Label,Action,Reward,Cumulative
38616,34,38,0,8150
38617,33,41,0,8150
38618,16,11,0,8150
38619,5,20,0,8150
38620,17,34,0,8150
38621,24,20,0,8150
38622,34,3,0,8150
38623,5,34,0,8150
38624,24,22,0,8150
38625,3,25,0,8150
38626,24,1,0,8150
38627,7,34,0,8150
38628,12,22,0,8150
38629,28,29,0,8150
38630,24,19,0,8150
38631,24,24,1,8151
38632,24,27,0,8151
38633,24,24,1,8152
38634,3,41,0,8152
38635,10,0,0,8152
38636,13,25,0,8152
38637,34,34,1,8153
38638,10,11,0,8153
38639,34,34,1,8154
38640,24,9,0,8154
38641,20,31,0,8154
38642,36,30,0,8154
38643,24,37,0,8154
38644,39,29,0,8154
38645,16,38,0,8154
38646,21,2,0,8154
38647,22,22,1,8155
38648,30,30,1,8156
38649,24,1,0,8156
38650,34,34,1,8157
38651,10,20,0,8157
38652,24,17,0,8157
38653,18,36,0,8157
38654,25,13,0,8157
38655,24,22,0,8157
38656,30,30,1,8158
38657,38,17,0,8158
38658,38,38,1,8159
38659,34,19,0,8159
38660,17,34,0,8159
38661,3,24,0,8159
38662,5,34,0,8159
38663,24,20,0,8159
38664,35,34,0,8159
38665,36,36,1,8160
38666,33,16,0,8160
38667,22,34,0,8160
38668,22,17,0,8160
38669,41,24,0,8160
38670,36,31,0,8160
38671,30,20,0,8160
38672,10,10,1,8161
38673,24,24,1,8162
38674,6,28,0,8162
38675,10,20,0,8162
38676,24,16,0,8162
38677,4,11,0,8162
38678,3,3,1,8163
38679,24,24,1,8164
38680,39,24,0,8164
38681,25,33,0,8164
38682,34,31,0,8164
38683,24,24,1,8165
38684,8,37,0,8165
38685,24,22,0,8165
38686,24,20,0,8165
38687,38,25,0,8165
38688,0,10,0,8165
38689,10,10,1,8166
38690,30,30,1,8167
38691,13,35,0,8167
38692,3,25,0,8167
38693,15,24,0,8167
38694,25,0,0,8167
38695,16,3,0,8167
38696,38,16,0,8167
38697,10,10,1,8168
38698,5,13,0,8168
38699,10,40,0,8168
38700,22,22,1,8169
38701,38,10,0,8169
38702,34,34,1,8170
38703,24,2,0,8170
38704,2,30,0,8170
38705,40,12,0,8170
38706,6,6,1,8171
38707,10,35,0,8171
38708,16,41,0,8171
38709,38,38,1,8172
38710,22,27,0,8172
38711,18,36,0,8172
38712,24,21,0,8172
38713,34,34,1,8173
38714,24,12,0,8173
38715,10,2,0,8173
38716,38,41,0,8173
38717,28,28,1,8174
38718,6,20,0,8174
38719,37,21,0,8174
38720,13,16,0,8174
38721,37,24,0,8174
38722,21,38,0,8174
38723,34,20,0,8174
38724,38,34,0,8174
38725,20,20,1,8175
38726,38,34,0,8175
38727,3,34,0,8175
38728,8,8,1,8176
38729,24,24,1,8177
38730,37,24,0,8177
38731,30,37,0,8177
38732,10,24,0,8177
38733,37,9,0,8177
38734,38,38,1,8178
38735,22,18,0,8178
38736,24,1,0,8178
38737,8,4,0,8178
38738,24,31,0,8178
38739,24,24,1,8179
38740,24,29,0,8179
38741,31,14,0,8179
38742,24,1,0,8179
38743,38,28,0,8179
38744,3,36,0,8179
38745,24,24,1,8180
38746,2,24,0,8180
38747,28,10,0,8180
38748,25,25,1,8181
38749,24,24,1,8182
38750,10,24,0,8182
38751,3,3,1,8183
38752,28,5,0,8183
38753,30,36,0,8183
38754,30,4,0,8183
38755,30,30,1,8184
38756,24,16,0,8184
38757,21,24,0,8184
38758,24,33,0,8184
38759,1,40,0,8184
38760,33,6,0,8184
38761,8,28,0,8184
38762,22,38,0,8184
38763,29,24,0,8184
38764,10,10,1,8185
38765,39,5,0,8185
38766,10,38,0,8185
38767,22,18,0,8185
38768,8,36,0,8185
38769,17,30,0,8185
38770,24,24,1,8186
38771,17,1,0,8186
38772,36,36,1,8187
38773,13,30,0,8187
38774,38,38,1,8188
38775,7,41,0,8188
38776,2,2,1,8189
38777,38,38,1,8190
38778,34,34,1,8191
38779,12,38,0,8191
38780,38,38,1,8192
38781,6,10,0,8192
38782,9,4,0,8192
38783,18,30,0,8192
38784,30,30,1,8193
38785,24,24,1,8194
38786,25,34,0,8194
38787,10,10,1,8195
38788,38,38,1,8196
38789,5,28,0,8196
38790,24,34,0,8196
38791,25,25,1,8197
38792,25,2,0,8197
38793,6,30,0,8197
38794,8,8,1,8198
38795,13,32,0,8198
38796,24,24,1,8199
38797,23,22,0,8199
38798,24,12,0,8199
38799,13,16,0,8199
38800,23,30,0,8199
38801,24,26,0,8199
38802,10,10,1,8200
38803,34,38,0,8200
38804,7,38,0,8200
38805,6,12,0,8200
38806,5,26,0,8200
38807,29,13,0,8200
38808,21,27,0,8200
38809,38,34,0,8200
38810,22,24,0,8200
38811,39,30,0,8200
38812,3,0,0,8200
38813,24,24,1,8201
38814,34,41,0,8201
38815,28,26,0,8201
38816,24,8,0,8201
38817,3,36,0,8201
38818,25,25,1,8202
38819,23,13,0,8202
38820,41,31,0,8202
38821,13,1,0,8202
38822,34,5,0,8202
38823,10,12,0,8202
38824,22,2,0,8202
38825,15,4,0,8202
38826,38,9,0,8202
38827,8,8,1,8203
38828,24,24,1,8204
38829,38,40,0,8204
38830,24,24,1,8205
38831,24,24,1,8206
38832,36,36,1,8207
38833,10,30,0,8207
38834,24,24,1,8208
38835,26,10,0,8208
38836,24,24,1,8209
38837,24,13,0,8209
38838,16,35,0,8209
38839,27,41,0,8209
38840,11,7,0,8209
38841,17,29,0,8209
38842,30,30,1,8210
38843,1,5,0,8210
38844,10,2,0,8210
38845,24,24,1,8211
38846,6,24,0,8211
38847,29,3,0,8211
38848,28,6,0,8211
38849,33,34,0,8211
38850,32,24,0,8211
38851,17,10,0,8211
38852,37,10,0,8211
38853,10,8,0,8211
38854,38,38,1,8212
38855,38,38,1,8213
38856,34,28,0,8213
38857,28,34,0,8213
38858,24,3,0,8213
38859,41,29,0,8213
38860,26,38,0,8213
38861,24,24,1,8214
38862,10,18,0,8214
38863,38,40,0,8214
38864,30,39,0,8214
38865,24,24,1,8215
38866,5,24,0,8215
38867,24,21,0,8215
38868,24,24,1,8216
38869,30,30,1,8217
38870,6,35,0,8217
38871,38,26,0,8217
38872,20,24,0,8217
38873,40,11,0,8217
38874,25,9,0,8217
38875,12,8,0,8217
38876,24,24,1,8218
38877,33,6,0,8218
38878,38,38,1,8219
38879,24,24,1,8220
38880,4,4,1,8221
38881,13,23,0,8221
38882,37,10,0,8221
38883,10,10,1,8222
38884,39,36,0,8222
38885,10,41,0,8222
38886,21,38,0,8222
38887,37,24,0,8222
38888,24,12,0,8222
38889,22,16,0,8222
38890,24,24,1,8223
38891,12,8,0,8223
38892,18,4,0,8223
38893,38,29,0,8223
38894,32,20,0,8223
38895,24,24,1,8224
38896,34,34,1,8225
38897,37,4,0,8225
38898,15,10,0,8225
38899,24,24,1,8226
38900,24,24,1,8227
38901,38,13,0,8227
38902,5,37,0,8227
38903,5,24,0,8227
38904,24,24,1,8228
38905,25,2,0,8228
38906,26,4,0,8228
38907,0,34,0,8228
38908,39,38,0,8228
38909,24,24,1,8229
38910,34,34,1,8230
38911,20,1,0,8230
38912,34,29,0,8230
38913,27,7,0,8230
38914,15,19,0,8230
38915,37,40,0,8230
38916,30,30,1,8231
38917,5,0,0,8231
38918,22,25,0,8231
38919,38,8,0,8231
38920,26,18,0,8231
38921,34,6,0,8231
38922,16,27,0,8231
38923,34,34,1,8232
38924,10,12,0,8232
38925,34,12,0,8232
38926,38,38,1,8233
38927,5,20,0,8233
38928,24,24,1,8234
38929,13,24,0,8234
38930,7,0,0,8234
38931,30,30,1,8235
38932,3,35,0,8235
38933,2,4,0,8235
38934,39,22,0,8235
38935,5,18,0,8235
38936,10,22,0,8235
38937,34,2,0,8235
38938,22,23,0,8235
38939,34,34,1,8236
38940,10,10,1,8237
38941,24,14,0,8237
38942,24,24,1,8238
38943,38,13,0,8238
38944,29,28,0,8238
38945,38,11,0,8238
38946,13,5,0,8238
38947,16,16,1,8239
38948,14,3,0,8239
38949,34,22,0,8239
38950,37,24,0,8239
38951,41,36,0,8239
38952,10,17,0,8239
38953,30,32,0,8239
38954,24,24,1,8240
38955,30,34,0,8240
38956,13,38,0,8240
38957,24,24,1,8241
38958,1,20,0,8241
38959,9,24,0,8241
38960,24,34,0,8241
38961,20,38,0,8241
38962,10,8,0,8241
38963,33,41,0,8241
38964,10,2,0,8241
38965,38,7,0,8241
38966,10,40,0,8241
38967,24,10,0,8241
38968,38,35,0,8241
38969,24,24,1,8242
38970,8,2,0,8242
38971,22,4,0,8242
38972,17,0,0,8242
38973,3,4,0,8242
38974,26,25,0,8242
38975,17,34,0,8242
38976,38,22,0,8242
38977,24,24,1,8243
38978,27,4,0,8243
38979,24,24,1,8244
38980,11,22,0,8244
38981,22,37,0,8244
38982,34,32,0,8244
38983,30,41,0,8244
38984,24,24,1,8245
38985,32,23,0,8245
38986,5,9,0,8245
38987,2,24,0,8245
38988,23,6,0,8245
38989,24,24,1,8246
38990,15,24,0,8246
38991,27,17,0,8246
38992,20,38,0,8246
38993,6,6,1,8247
38994,38,34,0,8247
38995,16,32,0,8247
38996,22,22,1,8248
38997,10,28,0,8248
38998,22,22,1,8249
38999,25,40,0,8249
39000,38,5,0,8249
39001,24,11,0,8249
39002,35,6,0,8249
39003,26,7,0,8249
39004,16,16,1,8250
39005,28,30,0,8250
39006,23,33,0,8250
39007,10,16,0,8250
39008,24,10,0,8250
39009,18,5,0,8250
39010,38,20,0,8250
39011,33,28,0,8250
39012,3,4,0,8250
39013,32,10,0,8250
39014,39,26,0,8250
39015,2,24,0,8250
39016,38,40,0,8250
39017,10,40,0,8250
39018,10,24,0,8250
39019,36,36,1,8251
39020,24,24,1,8252
39021,8,22,0,8252
39022,38,38,1,8253
39023,6,18,0,8253
39024,0,31,0,8253
39025,28,28,1,8254
39026,34,34,1,8255
39027,24,8,0,8255
39028,24,19,0,8255
39029,3,0,0,8255
39030,24,22,0,8255
39031,22,6,0,8255
39032,30,30,1,8256
39033,30,30,1,8257
39034,15,9,0,8257
39035,5,16,0,8257
39036,17,39,0,8257
39037,5,24,0,8257
39038,35,25,0,8257
39039,39,38,0,8257
39040,10,1,0,8257
39041,15,24,0,8257
39042,2,10,0,8257
39043,38,16,0,8257
39044,24,27,0,8257
39045,26,4,0,8257
39046,3,15,0,8257
39047,39,5,0,8257
39048,17,35,0,8257
39049,24,24,1,8258
39050,5,31,0,8258
39051,38,9,0,8258
39052,38,38,1,8259
39053,10,2,0,8259
39054,7,40,0,8259
39055,38,3,0,8259
39056,10,4,0,8259
39057,38,18,0,8259
39058,3,35,0,8259
39059,25,24,0,8259
39060,38,11,0,8259
39061,22,22,1,8260
39062,36,36,1,8261
39063,22,25,0,8261
39064,38,22,0,8261
39065,20,7,0,8261
39066,32,10,0,8261
39067,20,40,0,8261
39068,24,24,1,8262
39069,34,15,0,8262
39070,38,37,0,8262
39071,8,8,1,8263
39072,13,13,1,8264
39073,40,26,0,8264
39074,13,13,1,8265
39075,24,2,0,8265
39076,36,13,0,8265
39077,10,24,0,8265
39078,35,24,0,8265
39079,13,13,1,8266
39080,27,15,0,8266
39081,30,30,1,8267
39082,24,6,0,8267
39083,24,5,0,8267
39084,14,4,0,8267
39085,17,35,0,8267
39086,12,1,0,8267
39087,10,10,1,8268
39088,34,34,1,8269
39089,0,26,0,8269
39090,28,10,0,8269
39091,26,34,0,8269
39092,24,24,1,8270
39093,30,30,1,8271
39094,34,34,1,8272
39095,34,34,1,8273
39096,15,23,0,8273
39097,10,24,0,8273
39098,34,34,1,8274
39099,18,28,0,8274
39100,24,24,1,8275
39101,38,31,0,8275
39102,10,25,0,8275
39103,10,10,1,8276
39104,10,25,0,8276
39105,22,15,0,8276
39106,10,2,0,8276
39107,29,38,0,8276
39108,26,35,0,8276
39109,27,28,0,8276
39110,41,40,0,8276
39111,16,38,0,8276
39112,24,24,1,8277
39113,8,8,1,8278
39114,33,24,0,8278
39115,38,38,1,8279
39116,14,14,1,8280
39117,24,24,1,8281
39118,34,17,0,8281
39119,24,24,1,8282
39120,30,30,1,8283
39121,25,12,0,8283
39122,24,38,0,8283
39123,38,22,0,8283
39124,4,39,0,8283
39125,15,12,0,8283
39126,38,27,0,8283
39127,24,24,1,8284
39128,30,34,0,8284
39129,11,41,0,8284
39130,22,22,1,8285
39131,2,22,0,8285
39132,17,6,0,8285
39133,31,0,0,8285
39134,24,11,0,8285
39135,10,10,1,8286
39136,18,22,0,8286
39137,13,16,0,8286
39138,34,34,1,8287
39139,16,17,0,8287
39140,24,14,0,8287
39141,10,10,1,8288
39142,5,24,0,8288
39143,24,24,1,8289
39144,28,0,0,8289
39145,1,4,0,8289
39146,24,24,1,8290
39147,20,20,1,8291
39148,2,24,0,8291
39149,24,20,0,8291
39150,24,22,0,8291
39151,0,27,0,8291
39152,25,22,0,8291
39153,21,11,0,8291
39154,38,12,0,8291
39155,38,38,1,8292
39156,36,36,1,8293
39157,34,26,0,8293
39158,33,24,0,8293
39159,24,24,1,8294
39160,30,30,1,8295
39161,5,24,0,8295
39162,7,17,0,8295
39163,24,24,1,8296
39164,10,10,1,8297
39165,41,6,0,8297
39166,21,41,0,8297
39167,39,39,1,8298
39168,38,26,0,8298
39169,20,22,0,8298
39170,34,34,1,8299
39171,10,28,0,8299
39172,24,27,0,8299
39173,37,14,0,8299
39174,30,40,0,8299
39175,3,2,0,8299
39176,33,39,0,8299
39177,5,32,0,8299
39178,13,36,0,8299
39179,22,38,0,8299
39180,19,24,0,8299
39181,5,24,0,8299
39182,15,35,0,8299
39183,24,24,1,8300
39184,24,36,0,8300
39185,32,34,0,8300
39186,24,24,1,8301
39187,24,13,0,8301
39188,24,24,1,8302
39189,28,18,0,8302
39190,34,35,0,8302
39191,33,6,0,8302
39192,39,28,0,8302
39193,11,24,0,8302
39194,20,10,0,8302
39195,34,5,0,8302
39196,23,21,0,8302
39197,39,37,0,8302
39198,10,10,1,8303
39199,2,11,0,8303
39200,10,38,0,8303
39201,8,8,1,8304
39202,10,32,0,8304
39203,24,13,0,8304
39204,22,22,1,8305
39205,22,29,0,8305
39206,34,34,1,8306
39207,24,39,0,8306
39208,20,34,0,8306
39209,38,38,1,8307
39210,13,25,0,8307
39211,18,23,0,8307
39212,34,34,1,8308
39213,28,13,0,8308
39214,22,3,0,8308
39215,28,10,0,8308
39216,17,9,0,8308
39217,11,23,0,8308
39218,5,4,0,8308
39219,30,30,1,8309
39220,34,8,0,8309
39221,24,24,1,8310
39222,10,25,0,8310
39223,3,34,0,8310
39224,28,34,0,8310
39225,24,24,1,8311
39226,16,38,0,8311
39227,30,22,0,8311
39228,38,38,1,8312
39229,13,11,0,8312
39230,28,20,0,8312
39231,24,31,0,8312
39232,32,37,0,8312
39233,10,34,0,8312
39234,33,3,0,8312
39235,16,38,0,8312
39236,23,38,0,8312
39237,24,24,1,8313
39238,34,11,0,8313
39239,24,35,0,8313
39240,24,22,0,8313
39241,16,38,0,8313
39242,14,6,0,8313
39243,35,9,0,8313
39244,30,10,0,8313
39245,24,8,0,8313
39246,5,40,0,8313
39247,25,32,0,8313
39248,26,28,0,8313
39249,24,24,1,8314
39250,37,34,0,8314
39251,33,19,0,8314
39252,15,34,0,8314
39253,18,33,0,8314
39254,13,23,0,8314
39255,10,22,0,8314
39256,37,11,0,8314
39257,38,39,0,8314
39258,38,22,0,8314
39259,40,26,0,8314
39260,24,40,0,8314
39261,24,27,0,8314
39262,24,24,1,8315
39263,38,24,0,8315
39264,24,28,0,8315
39265,23,12,0,8315
39266,30,7,0,8315
39267,12,32,0,8315
39268,16,16,1,8316
39269,2,40,0,8316
39270,30,30,1,8317
39271,11,26,0,8317
39272,40,22,0,8317
39273,28,0,0,8317
39274,25,25,1,8318
39275,23,30,0,8318
39276,5,24,0,8318
39277,38,38,1,8319
39278,22,34,0,8319
39279,28,30,0,8319
39280,17,17,1,8320
39281,2,20,0,8320
39282,30,39,0,8320
39283,13,17,0,8320
39284,20,12,0,8320
39285,10,4,0,8320
39286,20,24,0,8320
39287,36,16,0,8320
39288,21,32,0,8320
39289,10,0,0,8320
39290,34,4,0,8320
39291,24,16,0,8320
39292,10,3,0,8320
39293,24,20,0,8320
39294,30,26,0,8320
39295,21,28,0,8320
39296,23,1,0,8320
39297,34,20,0,8320
39298,24,24,1,8321
39299,24,41,0,8321
39300,24,24,1,8322
39301,38,30,0,8322
39302,24,24,1,8323
39303,3,21,0,8323
39304,38,40,0,8323
39305,40,20,0,8323
39306,23,2,0,8323
39307,24,24,1,8324
39308,16,16,1,8325
39309,35,0,0,8325
39310,18,12,0,8325
39311,10,10,1,8326
39312,38,38,1,8327
39313,18,12,0,8327
39314,30,30,1,8328
39315,24,24,1,8329
39316,23,12,0,8329
39317,5,17,0,8329
39318,24,10,0,8329
39319,24,24,1,8330
39320,36,36,1,8331
39321,24,24,1,8332
39322,24,4,0,8332
39323,20,20,1,8333
39324,30,35,0,8333
39325,30,30,1,8334
39326,10,2,0,8334
39327,38,22,0,8334
39328,10,3,0,8334
39329,36,38,0,8334
39330,34,34,1,8335
39331,38,36,0,8335
39332,0,0,1,8336
39333,28,3,0,8336
39334,22,38,0,8336
39335,13,34,0,8336
39336,17,34,0,8336
39337,10,5,0,8336
39338,13,4,0,8336
39339,41,28,0,8336
39340,22,8,0,8336
39341,24,35,0,8336
39342,38,38,1,8337
39343,15,24,0,8337
39344,30,16,0,8337
39345,40,31,0,8337
39346,24,24,1,8338
39347,30,30,1,8339
39348,10,24,0,8339
39349,36,36,1,8340
39350,23,4,0,8340
39351,13,38,0,8340
39352,5,34,0,8340
39353,10,31,0,8340
39354,38,8,0,8340
39355,2,2,1,8341
39356,24,16,0,8341
39357,24,27,0,8341
39358,30,34,0,8341
39359,10,7,0,8341
39360,24,24,1,8342
39361,38,38,1,8343
39362,10,6,0,8343
39363,33,38,0,8343
39364,24,20,0,8343
39365,24,24,1,8344
39366,26,1,0,8344
39367,6,6,1,8345
39368,10,33,0,8345
39369,38,19,0,8345
39370,24,14,0,8345
39371,10,4,0,8345
39372,37,33,0,8345
39373,26,14,0,8345
39374,19,21,0,8345
39375,3,24,0,8345
39376,37,24,0,8345
39377,21,38,0,8345
39378,40,1,0,8345
39379,22,16,0,8345
39380,24,24,1,8346
39381,10,33,0,8346
39382,38,8,0,8346
39383,10,6,0,8346
39384,6,24,0,8346
39385,28,38,0,8346
39386,24,16,0,8346
39387,10,15,0,8346
39388,26,4,0,8346
39389,40,24,0,8346
39390,2,41,0,8346
39391,7,4,0,8346
39392,13,8,0,8346
39393,0,32,0,8346
39394,38,36,0,8346
39395,17,32,0,8346
39396,3,36,0,8346
39397,36,36,1,8347
39398,24,23,0,8347
39399,30,7,0,8347
39400,41,26,0,8347
39401,20,34,0,8347
39402,26,37,0,8347
39403,24,24,1,8348
39404,22,15,0,8348
39405,38,38,1,8349
39406,11,41,0,8349
39407,4,24,0,8349
39408,33,28,0,8349
39409,22,22,1,8350
39410,30,30,1,8351
39411,24,35,0,8351
39412,22,22,1,8352
39413,13,31,0,8352
39414,24,20,0,8352
39415,27,27,1,8353
39416,38,38,1,8354
39417,34,25,0,8354
39418,24,4,0,8354
39419,24,24,1,8355
39420,2,24,0,8355
39421,20,5,0,8355
39422,40,24,0,8355
39423,34,30,0,8355
39424,10,10,1,8356
39425,39,11,0,8356
39426,4,24,0,8356
39427,10,40,0,8356
39428,16,14,0,8356
39429,1,25,0,8356
39430,40,26,0,8356
39431,10,34,0,8356
39432,30,30,1,8357
39433,24,15,0,8357
39434,19,24,0,8357
39435,3,20,0,8357
39436,2,2,1,8358
39437,28,19,0,8358
39438,24,24,1,8359
39439,29,2,0,8359
39440,33,30,0,8359
39441,0,25,0,8359
39442,38,38,1,8360
39443,9,32,0,8360
39444,23,39,0,8360
39445,1,29,0,8360
39446,28,24,0,8360
39447,30,30,1,8361
39448,24,18,0,8361
39449,25,25,1,8362
39450,15,10,0,8362
39451,6,32,0,8362
39452,16,33,0,8362
39453,24,20,0,8362
39454,38,34,0,8362
39455,34,4,0,8362
39456,38,38,1,8363
39457,8,36,0,8363
39458,33,12,0,8363
39459,17,16,0,8363
39460,16,30,0,8363
39461,29,39,0,8363
39462,24,27,0,8363
39463,34,34,1,8364
39464,37,22,0,8364
39465,38,38,1,8365
39466,38,38,1,8366
39467,38,12,0,8366
39468,24,10,0,8366
39469,41,12,0,8366
39470,22,22,1,8367
39471,2,31,0,8367
39472,12,34,0,8367
39473,25,25,1,8368
39474,38,38,1,8369
39475,40,16,0,8369
39476,25,24,0,8369
39477,32,4,0,8369
39478,29,17,0,8369
39479,17,24,0,8369
39480,37,32,0,8369
39481,24,24,1,8370
39482,36,36,1,8371
39483,5,39,0,8371
39484,30,30,1,8372
39485,10,28,0,8372
39486,24,17,0,8372
39487,38,38,1,8373
39488,28,10,0,8373
39489,12,12,1,8374
39490,22,22,1,8375
39491,13,12,0,8375
39492,25,38,0,8375
39493,22,26,0,8375
39494,32,30,0,8375
39495,17,17,1,8376
39496,41,10,0,8376
39497,37,6,0,8376
39498,24,2,0,8376
39499,24,14,0,8376
39500,24,24,1,8377
39501,3,41,0,8377
39502,3,27,0,8377
39503,34,34,1,8378
39504,24,24,1,8379
39505,16,12,0,8379
39506,34,34,1,8380
39507,24,24,1,8381
39508,22,11,0,8381
39509,24,24,1,8382
39510,30,22,0,8382
39511,6,25,0,8382
39512,21,31,0,8382
39513,13,25,0,8382
39514,37,24,0,8382
39515,3,34,0,8382
39516,35,13,0,8382
39517,22,37,0,8382
39518,28,34,0,8382
39519,34,34,1,8383
39520,35,23,0,8383
39521,33,1,0,8383
39522,24,31,0,8383
39523,13,19,0,8383
39524,9,19,0,8383
39525,24,30,0,8383
39526,24,24,1,8384
39527,28,2,0,8384
39528,22,22,1,8385
39529,19,30,0,8385
39530,24,24,1,8386
39531,38,38,1,8387
39532,24,21,0,8387
39533,38,8,0,8387
39534,39,40,0,8387
39535,39,5,0,8387
39536,30,30,1,8388
39537,10,10,1,8389
39538,38,35,0,8389
39539,34,36,0,8389
39540,28,5,0,8389
39541,13,3,0,8389
39542,17,10,0,8389
39543,10,4,0,8389
39544,24,24,1,8390
39545,28,27,0,8390
39546,34,34,1,8391
39547,17,38,0,8391
39548,39,6,0,8391
39549,0,34,0,8391
39550,21,34,0,8391
39551,16,24,0,8391
39552,34,10,0,8391
39553,2,27,0,8391
39554,13,13,1,8392
39555,8,8,1,8393
39556,17,34,0,8393
39557,30,38,0,8393
39558,10,34,0,8393
39559,34,9,0,8393
39560,39,16,0,8393
39561,38,36,0,8393
39562,27,38,0,8393
39563,40,23,0,8393
39564,13,38,0,8393
39565,16,1,0,8393
39566,24,24,1,8394
39567,28,30,0,8394
39568,3,41,0,8394
39569,24,24,1,8395
39570,25,25,1,8396
39571,2,2,1,8397
39572,25,13,0,8397
39573,30,30,1,8398
39574,26,35,0,8398
39575,10,11,0,8398
39576,15,24,0,8398
39577,32,20,0,8398
39578,38,24,0,8398
39579,18,33,0,8398
39580,38,19,0,8398
39581,17,30,0,8398
39582,21,13,0,8398
39583,33,33,1,8399
39584,17,13,0,8399
39585,8,8,1,8400
39586,10,2,0,8400
39587,13,24,0,8400
39588,24,40,0,8400
39589,36,17,0,8400
39590,38,38,1,8401
39591,16,11,0,8401
39592,18,13,0,8401
39593,6,6,1,8402
39594,38,38,1,8403
39595,15,29,0,8403
39596,25,24,0,8403
39597,24,24,1,8404
39598,24,20,0,8404
39599,10,7,0,8404
39600,13,30,0,8404
39601,13,36,0,8404
39602,38,40,0,8404
39603,38,16,0,8404
39604,25,25,1,8405
39605,2,24,0,8405
39606,1,24,0,8405
39607,24,24,1,8406
39608,10,31,0,8406
39609,34,34,1,8407
39610,14,41,0,8407
39611,18,24,0,8407
39612,9,27,0,8407
39613,16,12,0,8407
39614,39,8,0,8407
39615,10,10,1,8408
39616,24,24,1,8409
39617,36,29,0,8409
39618,24,24,1,8410
39619,38,17,0,8410
39620,24,24,1,8411
39621,36,36,1,8412
39622,24,24,1,8413
39623,9,39,0,8413
39624,27,0,0,8413
39625,24,24,1,8414
39626,36,36,1,8415
39627,26,38,0,8415
39628,25,25,1,8416
39629,5,31,0,8416
39630,8,8,1,8417
39631,24,33,0,8417
39632,22,30,0,8417
39633,38,2,0,8417
39634,1,16,0,8417
39635,16,9,0,8417
39636,35,19,0,8417
39637,28,18,0,8417
39638,25,24,0,8417
39639,10,24,0,8417
39640,8,8,1,8418
39641,38,37,0,8418
39642,25,15,0,8418
39643,30,29,0,8418
39644,19,29,0,8418
39645,6,24,0,8418
39646,3,9,0,8418
39647,6,37,0,8418
39648,16,38,0,8418
39649,34,13,0,8418
39650,39,34,0,8418
39651,33,24,0,8418
39652,24,24,1,8419
39653,34,28,0,8419
39654,34,36,0,8419
39655,4,5,0,8419
39656,24,24,1,8420
39657,33,39,0,8420
39658,24,24,1,8421
39659,39,39,1,8422
39660,25,25,1,8423
39661,23,38,0,8423
39662,34,12,0,8423
39663,3,22,0,8423
39664,16,25,0,8423
39665,30,30,1,8424
39666,30,30,1,8425
39667,38,16,0,8425
39668,38,22,0,8425
39669,24,24,1,8426
39670,13,17,0,8426
39671,25,25,1,8427
39672,6,35,0,8427
39673,38,3,0,8427
39674,24,6,0,8427
39675,17,8,0,8427
39676,18,17,0,8427
39677,24,24,1,8428
39678,25,16,0,8428
39679,29,34,0,8428
39680,21,4,0,8428
39681,13,13,1,8429
39682,22,22,1,8430
39683,20,20,1,8431
39684,3,38,0,8431
39685,36,10,0,8431
39686,13,17,0,8431
39687,23,22,0,8431
39688,8,8,1,8432
39689,38,38,1,8433
39690,22,22,1,8434
39691,0,3,0,8434
39692,2,30,0,8434
39693,38,32,0,8434
39694,40,20,0,8434
39695,24,2,0,8434
39696,40,38,0,8434
39697,16,5,0,8434
39698,25,36,0,8434
39699,24,24,1,8435
39700,38,16,0,8435
39701,2,6,0,8435
39702,24,40,0,8435
39703,10,37,0,8435
39704,34,0,0,8435
39705,5,18,0,8435
39706,22,35,0,8435
39707,22,22,1,8436
39708,34,34,1,8437
39709,34,25,0,8437
39710,10,34,0,8437
39711,10,22,0,8437
39712,19,16,0,8437
39713,37,13,0,8437
39714,24,26,0,8437
39715,23,23,1,8438
39716,10,28,0,8438
39717,17,13,0,8438
39718,39,27,0,8438
39719,10,13,0,8438
39720,24,24,1,8439
39721,36,38,0,8439
39722,34,0,0,8439
39723,24,32,0,8439
39724,34,8,0,8439
39725,38,10,0,8439
39726,10,23,0,8439
39727,22,23,0,8439
39728,24,1,0,8439
39729,33,40,0,8439
39730,39,2,0,8439
39731,34,38,0,8439
39732,24,30,0,8439
39733,10,20,0,8439
39734,34,4,0,8439
39735,3,36,0,8439
39736,24,31,0,8439
39737,24,41,0,8439
39738,2,5,0,8439
39739,29,22,0,8439
39740,8,8,1,8440
39741,8,8,1,8441
39742,13,34,0,8441
39743,38,29,0,8441
39744,25,25,1,8442
39745,15,20,0,8442
39746,10,3,0,8442
39747,33,31,0,8442
39748,9,10,0,8442
39749,2,8,0,8442
39750,17,22,0,8442
39751,30,39,0,8442
39752,16,0,0,8442
39753,2,25,0,8442
39754,5,17,0,8442
39755,10,32,0,8442
39756,10,19,0,8442
39757,25,25,1,8443
39758,27,28,0,8443
39759,28,32,0,8443
39760,24,1,0,8443
39761,24,24,1,8444
39762,40,8,0,8444
39763,8,38,0,8444
39764,24,12,0,8444
39765,7,38,0,8444
39766,40,12,0,8444
39767,23,20,0,8444
39768,33,3,0,8444
39769,31,22,0,8444
39770,17,17,1,8445
39771,18,5,0,8445
39772,6,28,0,8445
39773,24,20,0,8445
39774,10,16,0,8445
39775,24,24,1,8446
39776,30,30,1,8447
39777,24,24,1,8448
39778,34,41,0,8448
39779,10,12,0,8448
